city_id,day_index,hour,temp_air_c,hr_pct,solar_wm2,pv_voltage,temp_collector_c,temp_cond_c,delta_hr_sorbent,reservoir_level_pct,soc_battery_pct,dew_point_c,humidity_ratio_gkg,hour_sin,hour_cos,day_sin,day_cos,thermal_lift_c,collector_gain_c,is_daylight,high_humidity_flag,battery_stress_flag,reservoir_high_flag,vcrc_state,sorbent_mode_label,heater_on_label,sorbent_saturated_label
dakar,210,20,29.55,72.6,0.0,0.0,30.38,27.06,0.0,5.33233174499782,18.15821938176415,24.10646601914221,18.99944062800928,-0.8660254037844386,0.5000000000000001,-0.455906693508459,-0.8900275764346766,2.490000000000002,0.8299999999999983,0,1,1,0,0,0,0,0
dakar,210,21,28.55,74.52,0.0,0.0,27.87,26.78,0.0,5.29369661866246,17.36188382923073,23.578402756167595,18.3868143900858,-0.7071067811865477,0.7071067811865474,-0.455906693508459,-0.8900275764346766,1.7699999999999996,-0.6799999999999997,0,1,1,0,0,0,0,0
dakar,210,22,26.45,79.92,0.0,0.0,26.28,24.09,0.0,5.275957767868098,16.69263784042076,22.70265005167793,17.409780746310602,-0.5000000000000004,0.8660254037844384,-0.455906693508459,-0.8900275764346766,2.3599999999999994,-0.16999999999999815,0,1,1,0,0,0,0,0
dakar,210,23,25.35,83.06,0.0,0.0,25.01,23.17,0.0,5.215121049554274,16.00336647285,22.26469141986317,16.939016407643255,-0.25881904510252157,0.9659258262890681,-0.455906693508459,-0.8900275764346766,2.1799999999999997,-0.33999999999999986,0,1,1,0,0,0,0,0
dakar,211,0,23.02,88.99,0.0,0.0,22.21,20.51,0.75,5.20065522992519,15.560199370479893,21.10623915422504,15.749457351381327,0.0,1.0,-0.47115950767386394,-0.8820480249558535,2.509999999999998,-0.8099999999999987,0,1,1,0,0,0,0,0
dakar,211,1,22.32,89.99,0.0,0.0,21.8,20.69,0.67,5.139383635409123,14.953764501583152,20.59745192425396,15.251640961693498,0.25881904510252074,0.9659258262890683,-0.47115950767386394,-0.8820480249558535,1.629999999999999,-0.5199999999999996,0,1,1,0,0,0,0,0
dakar,211,2,21.56,91.71,0.0,0.0,20.73,19.09,1.4,4.981298806442803,14.1924356819461,20.15308420257881,14.828410567194105,0.49999999999999994,0.8660254037844387,-0.47115950767386394,-0.8820480249558535,2.469999999999999,-0.8299999999999983,0,1,1,0,0,0,0,0
dakar,211,3,22.06,91.95,0.0,0.0,21.84,19.8,0.85,4.786014103157468,13.823890084065692,20.690205919505757,15.340957830825982,0.7071067811865476,0.7071067811865476,-0.47115950767386394,-0.8820480249558535,2.259999999999998,-0.21999999999999886,0,1,1,0,0,0,0,0
dakar,211,4,21.16,91.09,0.0,0.0,20.32,18.27,1.51,4.689585106290503,13.199893704686051,19.648002965573667,14.360668281055814,0.8660254037844386,0.5000000000000001,-0.47115950767386394,-0.8820480249558535,2.8900000000000006,-0.8399999999999999,0,1,1,0,0,0,0,0
dakar,211,5,22.79,90.53,0.0,0.0,21.87,20.59,1.43,4.615871609148152,12.000769112555592,21.158817322218454,15.801438491549714,0.9659258262890683,0.25881904510252074,-0.47115950767386394,-0.8820480249558535,2.1999999999999993,-0.9199999999999982,0,1,1,0,0,0,0,0
dakar,211,6,22.88,85.91,0.0,0.0,23.51,20.68,1.08,4.478746868729295,10.928929509406956,20.39634278164341,15.05959293309694,1.0,6.123233995736766e-17,-0.47115950767386394,-0.8820480249558535,2.1999999999999993,0.6300000000000026,0,1,1,0,0,0,0,0
dakar,211,7,24.59,83.2,100.27,7.08,27.54,22.92,0.0,4.4611908487085135,10.154658014531371,21.549561117496747,16.196114836917495,0.9659258262890683,-0.25881904510252063,-0.47115950767386394,-0.8820480249558535,1.6699999999999982,2.9499999999999993,1,1,1,0,0,0,0,0
dakar,211,8,25.73,77.11,193.71,8.55,30.76,22.74,0.0,4.271671659059745,10.188091350190426,21.416824352981138,16.062789823869643,0.8660254037844387,-0.4999999999999998,-0.47115950767386394,-0.8820480249558535,2.990000000000002,5.030000000000001,1,1,1,0,0,0,0,0
dakar,211,9,26.94,72.98,273.94,9.82,35.11,24.29,0.0,4.259362414362496,11.427061319754902,21.68456713695824,16.336303112399566,0.7071067811865476,-0.7071067811865475,-0.47115950767386394,-0.8820480249558535,2.650000000000002,8.169999999999998,1,1,1,0,0,0,0,0
dakar,211,10,28.09,70.56,335.51,10.79,38.78,25.74,0.0,4.155560291433053,13.418310380313583,22.23499340297486,16.910490186433464,0.49999999999999994,-0.8660254037844387,-0.47115950767386394,-0.8820480249558535,2.3500000000000014,10.690000000000001,1,1,1,0,0,0,0,0
dakar,211,11,29.39,68.61,374.21,11.4,40.74,26.4,0.0,3.9404020011899017,15.039068962149669,23.015406144009276,17.755609530225563,0.258819045102521,-0.9659258262890682,-0.47115950767386394,-0.8820480249558535,2.990000000000002,11.350000000000001,1,0,1,0,0,0,0,0
dakar,211,12,30.67,65.13,387.41,11.61,41.61,28.36,0.0,3.768403918326019,17.452552440413406,23.37080258330615,18.15381852287638,1.2246467991473532e-16,-1.0,-0.47115950767386394,-0.8820480249558535,2.3100000000000023,10.939999999999998,1,0,1,0,0,0,0,0
dakar,211,13,31.51,65.79,374.21,11.4,43.71,27.91,0.0,3.5939396959249152,19.9238456471906,24.33469685903957,19.2717974841766,-0.2588190451025208,-0.9659258262890683,-0.47115950767386394,-0.8820480249558535,3.6000000000000014,12.2,1,0,1,0,0,0,0,0
dakar,211,14,32.01,61.11,335.51,10.79,41.92,29.45,0.0,3.584556799274244,22.763946399434964,23.578655526255925,18.391152515061105,-0.4999999999999997,-0.8660254037844388,-0.47115950767386394,-0.8820480249558535,2.5599999999999987,9.910000000000004,1,0,1,0,1,1,0,1
dakar,211,15,32.49,63.15,273.94,9.82,41.41,29.73,0.0,4.95442122361822,18.361320702625022,24.57755320834225,19.564136195809613,-0.7071067811865471,-0.7071067811865479,-0.47115950767386394,-0.8820480249558535,2.7600000000000016,8.919999999999995,1,0,1,0,0,0,0,0
dakar,211,16,31.69,62.03,193.71,8.55,38.03,28.42,0.0,4.854930335650305,19.46615164430024,23.5256046625854,18.330335532897,-0.8660254037844385,-0.5000000000000004,-0.47115950767386394,-0.8820480249558535,3.2699999999999996,6.34,1,0,1,0,0,0,0,0
dakar,211,17,32.33,65.19,100.27,7.08,34.44,29.2,0.0,4.799231967261081,20.137061844744085,24.958630708847128,20.028819826518607,-0.9659258262890683,-0.25881904510252063,-0.47115950767386394,-0.8820480249558535,3.129999999999999,2.1099999999999994,1,0,1,0,1,1,0,1
dakar,211,18,30.92,64.23,0.0,5.5,31.38,28.27,0.0,6.089971146270754,14.37961651333567,23.376874642759024,18.16095622001088,-1.0,-1.8369701987210297e-16,-0.47115950767386394,-0.8820480249558535,2.650000000000002,0.4599999999999973,0,0,1,0,0,0,0,0
dakar,211,19,29.86,69.05,0.0,0.0,30.7,26.74,0.0,5.9866702194798105,13.194796210938726,23.56968514646623,18.37839785201029,-0.9659258262890684,0.2588190451025203,-0.47115950767386394,-0.8820480249558535,3.120000000000001,0.8399999999999999,0,0,1,0,0,0,0,0
dakar,211,20,28.04,73.9,0.0,0.0,27.3,25.41,0.0,5.86106063680423,12.72017364205045,22.94882368115924,17.680656174497017,-0.8660254037844386,0.5000000000000001,-0.47115950767386394,-0.8820480249558535,2.629999999999999,-0.7399999999999984,0,1,1,0,0,0,0,0
dakar,211,21,26.8,76.85,0.0,0.0,27.58,24.35,0.0,5.769275141470758,11.991122172741877,22.397126132685027,17.081328735325133,-0.7071067811865477,0.7071067811865474,-0.47115950767386394,-0.8820480249558535,2.4499999999999993,0.7799999999999976,0,1,1,0,0,0,0,0
dakar,211,22,25.2,80.38,0.0,0.0,24.35,22.14,0.04,5.65058055795553,11.15600995656238,21.580880352874704,16.228601178905606,-0.5000000000000004,0.8660254037844384,-0.47115950767386394,-0.8820480249558535,3.0599999999999987,-0.8499999999999979,0,1,1,0,0,0,0,0
dakar,211,23,24.03,82.92,0.0,0.0,24.81,22.56,0.14,5.463526773684803,10.451419830209163,20.94734472592084,15.593608218942494,-0.25881904510252157,0.9659258262890681,-0.47115950767386394,-0.8820480249558535,1.4700000000000024,0.7799999999999976,0,1,1,0,0,0,0,0
dakar,212,0,25.47,89.09,0.0,0.0,26.42,22.34,4.66,12.285701265566008,56.353952323138046,23.53959123131101,18.3390452352998,0.0,1.0,-0.4862727071086902,-0.8738071036110807,3.129999999999999,0.9500000000000028,0,1,0,0,1,1,0,0
dakar,212,1,24.09,92.58,0.0,0.0,23.42,20.52,4.65,13.439845155411756,49.49682486225358,22.811816587832727,17.526087941758124,0.25881904510252074,0.9659258262890683,-0.4862727071086902,-0.8738071036110807,3.5700000000000003,-0.6699999999999982,0,1,0,0,1,1,0,0
dakar,212,2,23.16,91.41,0.0,0.0,23.68,20.72,4.28,14.664250064519829,42.89765098011949,21.682449654802845,16.330310052337982,0.49999999999999994,0.8660254037844387,-0.4862727071086902,-0.8738071036110807,2.4400000000000013,0.5199999999999996,0,1,0,0,1,1,0,0
dakar,212,3,23.27,94.14,0.0,0.0,22.79,20.81,3.62,15.820471240735184,36.56445984623143,22.27394069688303,16.94663660281333,0.7071067811865476,0.7071067811865476,-0.4862727071086902,-0.8738071036110807,2.460000000000001,-0.4800000000000004,0,1,0,0,1,1,0,0
dakar,212,4,23.08,91.34,0.0,0.0,23.82,20.42,3.01,17.02676575273974,29.55499770325969,21.590810505246417,16.236597928738792,0.8660254037844386,0.5000000000000001,-0.4862727071086902,-0.8738071036110807,2.6599999999999966,0.740000000000002,0,1,0,0,1,1,0,0
dakar,212,5,24.31,90.87,0.0,0.0,23.41,22.07,2.1,18.250658311499148,22.66529333431076,22.721962380101044,17.428439526155262,0.9659258262890683,0.25881904510252074,-0.4862727071086902,-0.8738071036110807,2.2399999999999984,-0.8999999999999986,0,1,1,0,1,1,0,0
dakar,212,6,25.39,89.53,0.0,0.0,24.46,22.36,1.03,19.479281285739717,16.191183604282056,23.54244747316664,18.34220460839666,1.0,6.123233995736766e-17,-0.4862727071086902,-0.8738071036110807,3.030000000000001,-0.9299999999999997,0,1,1,0,0,0,0,0
dakar,212,7,26.25,86.01,106.35,7.18,28.7,24.18,0.08,19.23399916618421,15.184146656219848,23.7226194455814,18.54931502773132,0.9659258262890683,-0.25881904510252063,-0.4862727071086902,-0.8738071036110807,2.0700000000000003,2.4499999999999993,1,1,1,0,0,0,0,0
dakar,212,8,27.68,81.54,205.46,8.74,33.25,25.34,0.0,19.014040374225797,15.758954633950138,24.232841418364817,19.14622148473403,0.8660254037844387,-0.4999999999999998,-0.4862727071086902,-0.8738071036110807,2.34,5.57,1,1,1,0,0,0,0,0
dakar,212,9,28.72,78.75,290.57,10.08,36.71,25.28,0.0,18.863875241705884,17.113074146241992,24.66273937160487,19.66246316770091,0.7071067811865476,-0.7071067811865475,-0.4862727071086902,-0.8738071036110807,3.4399999999999977,7.990000000000002,1,1,1,0,0,0,0,0
dakar,212,10,30.79,74.29,355.87,11.11,41.81,28.42,0.0,18.65140957786865,18.556529282172345,25.684697040406128,20.940423955196067,0.49999999999999994,-0.8660254037844387,-0.4862727071086902,-0.8738071036110807,2.3699999999999974,11.020000000000003,1,1,1,0,0,0,0,0
dakar,212,11,32.03,70.91,396.92,11.76,44.98,28.16,0.0,18.55456917243868,20.600281826223213,26.089120289698755,21.467313345001045,0.258819045102521,-0.9659258262890682,-0.4862727071086902,-0.8738071036110807,3.870000000000001,12.949999999999996,1,1,1,0,1,1,0,1
dakar,212,12,33.43,68.25,410.92,11.98,45.08,30.61,0.0,19.86745466241146,17.57719294696164,26.777776802086134,22.391413980236003,1.2246467991473532e-16,-1.0,-0.4862727071086902,-0.8738071036110807,2.8200000000000003,11.649999999999999,1,0,1,0,0,0,0,0
dakar,212,13,33.72,66.51,396.92,11.76,45.55,30.53,0.0,19.796250091173597,20.514585586845456,26.614886970697945,22.17050436629018,-0.2588190451025208,-0.9659258262890683,-0.4862727071086902,-0.8738071036110807,3.1899999999999977,11.829999999999998,1,0,1,0,1,1,0,1
dakar,212,14,33.84,67.19,355.87,11.11,44.21,30.99,0.0,21.022950058401918,17.130357106392978,26.90173171737258,22.561787689606724,-0.4999999999999997,-0.8660254037844388,-0.4862727071086902,-0.8738071036110807,2.850000000000005,10.369999999999997,1,0,1,0,0,0,0,0
dakar,212,15,34.26,64.78,290.57,10.08,44.07,31.8,0.0,20.875611726870783,19.299385788917075,26.679150831773967,22.25836541150019,-0.7071067811865471,-0.7071067811865479,-0.4862727071086902,-0.8738071036110807,2.4599999999999973,9.810000000000002,1,0,1,0,0,0,0,0
dakar,212,16,34.79,65.53,205.46,8.74,41.29,32.23,0.0,20.791991014218038,21.07295431577076,27.37690717258192,23.225013742404037,-0.8660254037844385,-0.5000000000000004,-0.4862727071086902,-0.8738071036110807,2.5600000000000023,6.5,1,0,1,0,1,1,0,1
dakar,212,17,33.58,66.93,106.35,7.18,36.63,30.66,0.0,21.960549706895417,15.751277613853102,26.588775605623987,22.135010231906445,-0.9659258262890683,-0.25881904510252063,-0.4862727071086902,-0.8738071036110807,2.919999999999998,3.0500000000000043,1,0,1,0,0,0,0,0
dakar,212,18,32.91,68.19,0.0,5.5,32.93,31.3,0.0,21.863829239598235,16.093352348065046,26.26758504192493,21.70411351551537,-1.0,-1.8369701987210297e-16,-0.4862727071086902,-0.8738071036110807,1.6099999999999959,0.020000000000003126,0,0,1,0,0,0,0,0
dakar,212,19,31.63,71.23,0.0,0.0,30.79,29.96,0.0,21.73398869095251,15.764965627110836,25.782138840984604,21.067013700143093,-0.9659258262890684,0.2588190451025203,-0.4862727071086902,-0.8738071036110807,1.6699999999999982,-0.8399999999999999,0,1,1,0,0,0,0,0
dakar,212,20,30.66,78.36,0.0,0.0,30.88,28.58,0.0,21.65310066440194,15.257667117627422,26.46083888361704,21.958693255950568,-0.8660254037844386,0.5000000000000001,-0.4862727071086902,-0.8738071036110807,2.080000000000002,0.21999999999999886,0,1,1,0,0,0,0,0
dakar,212,21,28.91,80.42,0.0,0.0,28.46,26.92,0.0,21.583391309043424,14.318079158475443,25.1991272928712,20.32291311779734,-0.7071067811865477,0.7071067811865474,-0.4862727071086902,-0.8738071036110807,1.9899999999999984,-0.4499999999999993,0,1,1,0,0,0,0,0
dakar,212,22,27.5,84.67,0.0,0.0,27.6,24.8,0.07,21.568163215252472,13.530043955433891,24.686208713841665,19.68941882485145,-0.5000000000000004,0.8660254037844384,-0.4862727071086902,-0.8738071036110807,2.6999999999999993,0.10000000000000142,0,1,1,0,0,0,0,0
dakar,212,23,26.35,88.7,0.0,0.0,26.12,23.25,0.87,21.545571406679905,12.647649741311469,24.333724876084688,19.26434037229245,-0.25881904510252157,0.9659258262890681,-0.4862727071086902,-0.8738071036110807,3.1000000000000014,-0.23000000000000043,0,1,1,0,0,0,0,0
dakar,213,0,23.89,85.26,0.0,0.0,24.7,21.7,0.5,21.40585859813678,11.615989813210032,21.26361511007475,15.907028101007946,0.0,1.0,-0.5012418134457756,-0.8653072543632061,2.1900000000000013,0.8099999999999987,0,1,1,0,0,0,0,0
dakar,213,1,23.15,88.14,0.0,0.0,22.36,21.0,1.0,21.285781408223663,10.950930461995323,21.0779862297419,15.72159538467243,0.25881904510252074,0.9659258262890683,-0.5012418134457756,-0.8653072543632061,2.1499999999999986,-0.7899999999999991,0,1,1,0,0,0,0,0
dakar,213,2,22.92,89.48,0.0,0.0,23.81,21.21,1.35,21.08511551965969,9.966423044599903,21.09707832976289,15.740281478683764,0.49999999999999994,0.8660254037844387,-0.5012418134457756,-0.8653072543632061,1.7100000000000009,0.889999999999997,0,1,1,0,0,0,0,0
dakar,213,3,22.48,91.55,0.0,0.0,23.1,19.58,1.58,20.965579602817897,9.766240050833307,21.03487986986976,15.678338804235324,0.7071067811865476,0.7071067811865476,-0.5012418134457756,-0.8653072543632061,2.900000000000002,0.620000000000001,0,1,1,0,0,0,0,0
dakar,213,4,22.22,90.83,0.0,0.0,22.69,20.55,1.06,20.948817436498903,9.34394684141754,20.64947457169824,15.301720464006085,0.8660254037844386,0.5000000000000001,-0.5012418134457756,-0.8653072543632061,1.6699999999999982,0.4700000000000024,0,1,1,0,0,0,0,0
dakar,213,5,22.96,87.53,0.0,0.0,23.03,20.33,1.13,20.89070933621216,8.547701179309751,20.77804251995938,15.42705287600473,0.9659258262890683,0.25881904510252074,-0.5012418134457756,-0.8653072543632061,2.6300000000000026,0.07000000000000028,0,1,1,0,0,0,0,0
dakar,213,6,23.98,87.26,0.0,0.0,23.82,21.04,0.64,20.69086622679432,7.490114748880996,21.730775700525676,16.380709298826275,1.0,6.123233995736766e-17,-0.5012418134457756,-0.8653072543632061,2.9400000000000013,-0.16000000000000014,0,1,1,0,0,0,0,0
dakar,213,7,24.88,82.43,106.78,7.18,27.76,22.37,0.0,20.488576137319217,6.686621679517368,21.68080972670889,16.3303602502479,0.9659258262890683,-0.25881904510252063,-0.5012418134457756,-0.8653072543632061,2.509999999999998,2.8800000000000026,1,1,1,0,0,0,0,0
dakar,213,8,26.3,76.76,206.28,8.75,31.78,23.16,0.0,20.426465123159588,7.312570768288362,21.89409269338092,16.551641657691412,0.8660254037844387,-0.4999999999999998,-0.5012418134457756,-0.8653072543632061,3.1400000000000006,5.48,1,1,1,0,0,0,0,0
dakar,213,9,28.07,75.11,291.72,10.1,37.67,25.58,0.0,20.20020154689626,7.964588292684026,23.24628009157521,18.010927429510648,0.7071067811865476,-0.7071067811865475,-0.5012418134457756,-0.8653072543632061,2.490000000000002,9.600000000000001,1,1,1,0,0,0,0,0
dakar,213,10,28.5,71.9,357.28,11.13,38.7,24.9,0.0,20.15932153078424,10.0606283815801,22.937799581012424,17.669035755883957,0.49999999999999994,-0.8660254037844387,-0.5012418134457756,-0.8653072543632061,3.6000000000000014,10.200000000000003,1,1,1,0,0,0,0,0
dakar,213,11,30.28,68.02,398.5,11.78,42.24,26.59,0.0,20.15285071403633,12.158558234816953,23.720626430428062,18.55174154976648,0.258819045102521,-0.9659258262890682,-0.5012418134457756,-0.8653072543632061,3.6900000000000013,11.96,1,0,1,0,0,0,0,0
dakar,213,12,31.88,65.09,412.55,12.0,45.05,28.06,0.0,19.93371207458164,14.808309045126672,24.50672582135453,19.47805755599169,1.2246467991473532e-16,-1.0,-0.5012418134457756,-0.8653072543632061,3.8200000000000003,13.169999999999998,1,0,1,0,0,0,0,0
dakar,213,13,32.2,64.68,398.5,11.78,44.72,28.54,0.0,19.701749067218596,17.924391716743422,24.70399179463268,19.716915704530592,-0.2588190451025208,-0.9659258262890683,-0.5012418134457756,-0.8653072543632061,3.6600000000000037,12.519999999999996,1,0,1,0,0,0,0,0
dakar,213,14,32.57,62.52,357.28,11.13,44.28,30.21,0.0,19.49034756351188,20.390275622426746,24.485399200928107,19.45329826592861,-0.4999999999999997,-0.8660254037844388,-0.5012418134457756,-0.8653072543632061,2.3599999999999994,11.71,1,0,1,0,1,1,0,1
dakar,213,15,33.54,62.05,291.72,10.1,43.1,30.34,0.0,20.689265622157773,16.952904981499387,25.272351652461733,20.4206481650594,-0.7071067811865471,-0.7071067811865479,-0.5012418134457756,-0.8653072543632061,3.1999999999999993,9.560000000000002,1,0,1,0,0,0,0,0
dakar,213,16,32.9,64.57,206.28,8.75,38.34,30.7,0.0,20.62232788637577,18.224736282147543,25.33771327741252,20.50197606485041,-0.8660254037844385,-0.5000000000000004,-0.5012418134457756,-0.8653072543632061,2.1999999999999993,5.440000000000005,1,0,1,0,0,0,0,0
dakar,213,17,32.91,65.0,106.78,7.18,35.26,30.11,0.0,20.40126949985756,19.651011906984685,25.458831442949503,20.655054219872053,-0.9659258262890683,-0.25881904510252063,-0.5012418134457756,-0.8653072543632061,2.799999999999997,2.3500000000000014,1,0,1,0,0,0,0,0
dakar,213,18,31.72,67.34,0.0,5.5,31.69,28.82,0.0,20.267610794006643,19.53530675075872,24.92363836251913,19.98493335084352,-1.0,-1.8369701987210297e-16,-0.5012418134457756,-0.8653072543632061,2.8999999999999986,-0.029999999999997584,0,0,1,0,0,0,0,0
dakar,213,19,30.56,68.02,0.0,0.0,30.96,28.73,0.0,20.061014728432216,18.743248310972,23.987341765891927,18.86112427800012,-0.9659258262890684,0.2588190451025203,-0.5012418134457756,-0.8653072543632061,1.8299999999999983,0.40000000000000213,0,0,1,0,0,0,0,0
dakar,213,20,28.55,76.25,0.0,0.0,28.63,26.47,0.0,20.029146112651805,18.291016840204943,23.959797230673704,18.82658914745155,-0.8660254037844386,0.5000000000000001,-0.5012418134457756,-0.8653072543632061,2.080000000000002,0.0799999999999983,0,1,1,0,0,0,0,0
dakar,213,21,27.11,79.8,0.0,0.0,28.0,25.07,0.0,19.920247805901468,17.76643436160364,23.31951092328111,18.09199017702301,-0.7071067811865477,0.7071067811865474,-0.5012418134457756,-0.8653072543632061,2.039999999999999,0.8900000000000006,0,1,1,0,0,0,0,0
dakar,213,22,26.7,82.14,0.0,0.0,27.35,25.04,0.0,19.792713988427327,17.271795154074113,23.39904041572507,18.18112354802233,-0.5000000000000004,0.8660254037844384,-0.5012418134457756,-0.8653072543632061,1.6600000000000001,0.6500000000000021,0,1,1,0,0,0,0,0
dakar,213,23,25.05,86.17,0.0,0.0,24.91,23.16,0.66,19.727176729769603,16.88709996716574,22.575596107263788,17.27084094345028,-0.25881904510252157,0.9659258262890681,-0.5012418134457756,-0.8653072543632061,1.8900000000000006,-0.14000000000000057,0,1,1,0,0,0,0,0
dakar,214,0,24.71,92.53,0.0,0.0,25.71,21.95,1.56,19.52565082413822,16.55059884432477,23.41693641387053,18.199083436056792,0.0,1.0,-0.5160623910158526,-0.8565509959010037,2.7600000000000016,1.0,0,1,1,0,0,0,0,0
dakar,214,1,23.85,94.41,0.0,0.0,23.77,21.08,1.36,19.313947510487687,16.145687972439745,22.89688144356668,17.61895387228119,0.25881904510252074,0.9659258262890683,-0.5160623910158526,-0.8565509959010037,2.770000000000003,-0.08000000000000185,0,1,1,0,0,0,0,0
dakar,214,2,23.43,96.05,0.0,0.0,22.71,20.65,2.13,19.234624537187067,15.815131170995723,22.763620922052286,17.47281217712744,0.49999999999999994,0.8660254037844387,-0.5160623910158526,-0.8565509959010037,2.780000000000001,-0.7199999999999989,0,1,1,0,0,0,0,0
dakar,214,3,23.05,93.23,0.0,0.0,22.17,20.85,1.76,19.15580754631824,15.286751159480186,21.89632075709138,16.55062610249914,0.7071067811865476,0.7071067811865476,-0.5160623910158526,-0.8565509959010037,2.1999999999999993,-0.879999999999999,0,1,1,0,0,0,0,0
dakar,214,4,23.32,93.9,0.0,0.0,23.5,20.5,1.63,19.12864514885963,14.731432914417637,22.2816109338184,16.95481599726745,0.8660254037844386,0.5000000000000001,-0.5160623910158526,-0.8565509959010037,2.8200000000000003,0.17999999999999972,0,1,1,0,0,0,0,0
dakar,214,5,23.31,92.4,0.0,0.0,22.93,21.71,1.63,18.930976743607943,13.859628935128113,22.007331804964373,16.66636421368977,0.9659258262890683,0.25881904510252074,-0.5160623910158526,-0.8565509959010037,1.5999999999999979,-0.379999999999999,0,1,1,0,0,0,0,0
dakar,214,6,24.46,92.16,0.0,0.0,23.97,21.36,1.53,18.707967338259632,12.909889558459968,23.103073612597345,17.847222181750567,1.0,6.123233995736766e-17,-0.5160623910158526,-0.8565509959010037,3.1000000000000014,-0.490000000000002,0,1,1,0,0,0,0,0
dakar,214,7,25.07,88.34,89.83,6.92,28.65,23.36,0.8,18.480213716302657,11.87479868864303,23.005552294170112,17.739914104386518,0.9659258262890683,-0.25881904510252063,-0.5160623910158526,-0.8565509959010037,1.7100000000000009,3.5799999999999983,1,1,1,0,0,0,0,0
dakar,214,8,26.49,80.13,173.54,8.24,30.85,24.34,0.0,18.26008475939621,11.650044881374034,22.78482728064525,17.499242993009904,0.8660254037844387,-0.4999999999999998,-0.5160623910158526,-0.8565509959010037,2.1499999999999986,4.360000000000003,1,1,1,0,0,0,0,0
dakar,214,9,28.44,80.44,245.42,9.37,35.19,26.35,0.0,18.20779255410424,12.628343448190442,24.746018383825284,19.76331861304201,0.7071067811865476,-0.7071067811865475,-0.5160623910158526,-0.8565509959010037,2.09,6.7499999999999964,1,1,1,0,0,0,0,0
dakar,214,10,30.23,77.78,300.57,10.24,40.02,28.01,0.0,18.11586986728365,14.19802239441434,25.918402243027757,21.241702343561585,0.49999999999999994,-0.8660254037844387,-0.5160623910158526,-0.8565509959010037,2.219999999999999,9.790000000000003,1,1,1,0,0,0,0,0
dakar,214,11,31.55,73.1,335.25,10.78,41.19,29.38,0.0,18.01972946622453,15.946147029641612,26.143153110437996,21.537722290769004,0.258819045102521,-0.9659258262890682,-0.5160623910158526,-0.8565509959010037,2.1700000000000017,9.639999999999997,1,1,1,0,0,0,0,0
dakar,214,12,31.67,70.75,347.07,10.97,41.93,29.41,0.0,17.874616628051463,17.722111363942396,25.70640016649756,20.96949104340195,1.2246467991473532e-16,-1.0,-0.5160623910158526,-0.8565509959010037,2.2600000000000016,10.259999999999998,1,1,1,0,0,0,0,0
dakar,214,13,33.56,69.67,335.25,10.78,43.82,31.09,0.0,17.763386650393546,19.70497615600518,27.25234912222122,23.047988554235594,-0.2588190451025208,-0.9659258262890683,-0.5160623910158526,-0.8565509959010037,2.4700000000000024,10.259999999999998,1,0,1,0,0,0,0,0
dakar,214,14,34.0,66.3,300.57,10.24,43.04,30.48,0.0,17.642812425317796,21.803858307375137,26.82691087197601,22.459400635723675,-0.4999999999999997,-0.8660254037844388,-0.5160623910158526,-0.8565509959010037,3.5199999999999996,9.04,1,0,1,0,1,1,0,1
dakar,214,15,33.63,67.49,245.42,9.37,41.81,31.09,0.0,18.89218488384568,17.12534297734675,26.777814717848837,22.391756149636112,-0.7071067811865471,-0.7071067811865479,-0.5160623910158526,-0.8565509959010037,2.5400000000000027,8.18,1,0,1,0,0,0,0,0
dakar,214,16,34.0,68.34,173.54,8.24,38.97,31.12,0.0,18.73342545995678,18.681921702446896,27.34313899237845,23.17620932746545,-0.8660254037844385,-0.5000000000000004,-0.5160623910158526,-0.8565509959010037,2.879999999999999,4.969999999999999,1,0,1,0,0,0,0,0
dakar,214,17,33.53,70.17,89.83,6.92,36.16,31.6,0.0,18.639128215481875,19.57556467975718,27.34569472497073,23.17910157280698,-0.9659258262890683,-0.25881904510252063,-0.5160623910158526,-0.8565509959010037,1.9299999999999997,2.6299999999999955,1,1,1,0,0,0,0,0
dakar,214,18,31.97,71.61,0.0,5.5,32.08,28.74,0.0,18.549957970921472,19.615448867494027,26.1978156001213,21.610424850043856,-1.0,-1.8369701987210297e-16,-0.5160623910158526,-0.8565509959010037,3.2300000000000004,0.10999999999999943,0,1,1,0,0,0,0,0
dakar,214,19,30.59,71.93,0.0,0.0,31.18,28.26,0.0,18.3284405813157,18.901085998390787,24.94973159502029,20.015616875543543,-0.9659258262890684,0.2588190451025203,-0.5160623910158526,-0.8565509959010037,2.3299999999999983,0.5899999999999999,0,1,1,0,0,0,0,0
dakar,214,20,29.87,81.12,0.0,0.0,30.71,27.02,0.16,18.256558195167436,18.16379682583731,26.27973261087976,21.715991204748637,-0.8660254037844386,0.5000000000000001,-0.5160623910158526,-0.8565509959010037,2.8500000000000014,0.8399999999999999,0,1,1,0,0,0,0,0
dakar,214,21,28.45,81.94,0.0,0.0,29.24,25.65,0.1,18.21462149020132,17.153940169746974,25.065421179872253,20.15589243561401,-0.7071067811865477,0.7071067811865474,-0.5160623910158526,-0.8565509959010037,2.8000000000000007,0.7899999999999991,0,1,1,0,0,0,0,0
dakar,214,22,27.36,86.63,0.0,0.0,27.86,24.15,0.2,18.18931105473083,16.18946719815451,24.93219335263409,19.989918387962856,-0.5000000000000004,0.8660254037844384,-0.5160623910158526,-0.8565509959010037,3.210000000000001,0.5,0,1,1,0,0,0,0,0
